Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
10224845,HY411825,09/05/2015 04:00:00 PM,001XX W ELM ST,0890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,false,false,1824,018,42,8,06,1175121,1908069,2015,02/10/2018 03:50:01 PM,41.903125898,-87.632182661,"(41.903125898, -87.632182661)",22,14926,37,310,11,54,14,197
10224846,HY411839,09/05/2015 04:00:00 PM,015XX S HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,1014,010,24,29,07,1150299,1892186,2015,02/10/2018 03:50:01 PM,41.860061733,-87.723773492,"(41.860061733, -87.723773492)",36,21569,30,33,14,57,21,156
10224847,HY411834,09/04/2015 01:00:00 AM,027XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,22,14,1155906,1918067,2015,02/10/2018 03:50:01 PM,41.930970495,-87.702493061,"(41.930970495, -87.702493061)",15,22535,23,549,40,1,7,174
12014684,JD189901,03/17/2020 09:30:00 PM,039XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1634,016,45,15,06,1141659,1925649,2020,03/25/2020 03:45:43 PM,41.952051946,-87.754660372,"(41.952051946, -87.754660372)",20,22618,15,360,50,21,12,26
10224848,HY411832,09/04/2015 11:08:00 PM,062XX W 64TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0812,008,13,64,26,1135842,1861096,2015,02/10/2018 03:50:01 PM,41.775015003,-87.777580203,"(41.775015003, -87.777580203)",23,22268,62,266,6,7,13,272
10224849,HY411821,09/05/2015 04:00:00 PM,024XX N JANSSEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1932,019,32,7,05,1166229,1916376,2015,02/10/2018 03:50:01 PM,41.926115609,-87.664606657,"(41.926115609, -87.664606657)",16,21190,68,770,11,16,5,173
10224850,HY411807,09/04/2015 05:00:00 PM,015XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,0131,001,3,33,06,1176584,1892788,2015,02/10/2018 03:50:01 PM,41.861161041,-87.627270627,"(41.861161041, -87.627270627)",12,14913,34,330,9,35,22,94
10224851,HY411708,09/05/2015 02:55:00 PM,035XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1924,019,44,6,06,1168463,1923924,2015,02/10/2018 03:50:01 PM,41.946779572,-87.65617875,"(41.946779572, -87.65617875)",38,4449,57,211,25,22,5,28
10224852,HY411791,09/05/2015 04:25:00 PM,034XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1921,019,47,5,26,1159771,1922681,2015,02/10/2018 03:50:01 PM,41.943552694,-87.688162342,"(41.943552694, -87.688162342)",16,21538,46,646,40,39,5,21
10224853,HY411790,09/05/2015 04:15:00 PM,041XX W FIFTH AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,true,false,1132,011,24,26,17,1148735,1896483,2015,09/17/2015 11:37:18 AM,41.871883543,-87.729403606,"(41.871883543, -87.729403606)",36,21572,27,703,14,30,16,142
10224854,HY411699,09/05/2015 12:30:00 PM,080XX S BISHOP ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0612,006,21,71,18,1168064,1851469,2015,02/10/2018 03:50:01 PM,41.747965107,-87.6597343,"(41.747965107, -87.6597343)",18,21554,70,558,13,59,20,230
10224855,HY411771,09/05/2015 04:00:00 PM,009XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1212,012,32,24,14,1162894,1906466,2015,02/10/2018 03:50:01 PM,41.898992594,-87.677139749,"(41.898992594, -87.677139749)",16,21560,25,476,11,4,15,63
10224857,HY411782,09/05/2015 04:15:00 PM,056XX W GRAND AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,2515,025,29,19,08B,1138435,1913561,2015,02/10/2018 03:50:01 PM,41.91894033,-87.766805639,"(41.91894033, -87.766805639)",52,22615,19,57,7,2,6,133
10224858,HY411804,09/05/2015 04:42:00 PM,077XX S LUELLA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0414,004,7,43,08B,1192547,1853966,2015,02/10/2018 03:50:01 PM,41.754256108,-87.569940704,"(41.754256108, -87.569940704)",43,22538,39,420,37,24,19,222
10224860,HY411797,09/05/2015 04:20:00 PM,016XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2531,025,29,25,06,1138465,1910407,2015,02/10/2018 03:50:01 PM,41.910284848,-87.766771965,"(41.910284848, -87.766771965)",52,22615,26,597,7,2,6,154
10224861,HY411835,09/02/2015 07:00:00 AM,077XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0421,004,7,43,14,1195264,1854243,2015,02/10/2018 03:50:01 PM,41.754949629,-87.55997485,"(41.754949629, -87.55997485)",43,22538,39,246,37,24,19,225
